symbol,returns
HST,-0.020167196401635234
HSTM,-0.08719040598930292
HTBK,-0.0319283664871491
HTHT,0.14303484854038367
HTLM,-0.08706465330676488
HTO,-0.18342871227269766
HTZ,0.8631578980390385
HUBG,-0.20995089142896997
HUHU,0.5279805366912259
HURC,0.10168547476802675
HURN,0.17149776509154735
HUT,0.3661497190229796
HWAY,0.19260247208161058
HWBK,0.40355736563718014
HWC,0.12566107357924255
HWKN,0.5268372976728917
HYDR,-0.014147227649321716
HYMC,0.35077519308209065
HYPR,-0.05128200425668879
IAC,-0.04524223322362377
IAS,-0.19691436569937656
IBAT,0.03639546283856008
IBB,-0.08425377559249463
IBBQ,-0.06186342968990362
IBCP,-0.03463756994521876
IBEX,0.742608664692312
IBIT,0.7436019995222176
IBKR,1.2371812190008766
IBOC,0.05632981297569402
IBOT,0.12612829184214217
ICCC,0.6875
ICCM,0.3821138408370172
ICLN,0.001910045663148696
ICMB,-0.03134999205027051
ICOP,0.07655062480975092
ICUI,0.01216616577544555
IDCC,0.8924678678733016
IDN,0.666666743824785
IDXX,0.20313989542291216
IFLO,0.0410605241014545
IGIC,0.39250277505772874
IHRT,0.21428573015207922
III,0.3439236025140818
IIIV,0.17884457059086498
IINN,0.1866371238617227
IJT,-0.019354746941066765
IKNA,-0.16860463397017586
IKT,0.14516131017012165
ILIT,-0.02166154704605975
ILMN,-0.09452120841176538
ILPT,0.1182323825272791
IMCR,-0.13688983924612985
IMDX,-0.13455659320700988
IMKTA,-0.183868067051799
IMMP,-0.19815670582444483
IMMX,0.29383893592539917
IMOM,0.23730499253684034
IMOS,-0.24650551371114254
IMPP,-0.2183622999073658
IMRA,0.25036403954120545
IMRN,-0.2991632306294639
IMUX,-0.2474576295843346
INBS,0.10992914487116393
INBX,0.6681817639199935
INCY,0.02332710583090885
INDB,0.09705835285448994
INDV,0.3167254071052101
INGN,-0.2681623765075773
INMD,-0.19156023128375788
INSE,0.02300109918014302
INSG,-0.19546440333460557
INSM,0.38526028760853676
INTA,0.13222460288357
INTJ,0.2079208318117428
INTR,-0.008717123127879032
INTU,0.26211764496918843
INTZ,0.6293103793784366
INVA,-0.024907323783787336
INVE,-0.08108111749536548
INVZ,1.2400988610865853
IOBT,0.8030303180819804
IOMT,0.22166663655390276
IONR,-0.07738095195858385
IONS,-0.16600318220455934
IPAR,-0.07810919606046725
IPGP,-0.09291176044903092
IPHA,0.06382978243712936
IPWR,-0.2170330157977849
IRDM,-0.09625558723817332
IREN,0.6887860560260098
IRIX,-0.24000000953674316
IRMD,0.2400375023724169
IRON,0.3767686501873833
IROQ,0.4648852712055609
IRTC,0.5589364053741879
ISHP,0.34614138073487294
ISPOW,-0.25714287805009794
ISRG,0.11497545269930198
ISRL,0.128158852533546
ISRLU,0.19819817420347147
ISSC,1.450710791641345
ISTR,0.19759370792796796
ITIC,0.09234113638453953
ITRI,0.3138784143615726
ITRN,0.6101858568699786
IVA,0.43119360193149237
IZEA,0.7239130419008222
IZM,0.18549508376683174
JAKK,-0.1202810313079315
JAZZ,0.050400489995131637
JBHT,-0.11341175589580109
JBLU,-0.2706576839013418
JCAP,-0.09115428536156292
JCSE,-0.00703396386228043
JCTC,-0.221967921188527
JD,0.28443344203736454
JDOC,-0.10512499642867347
JFB,1.038571493966239
JFU,-0.10118922541348709
JJSF,-0.28980247086572847
JKHY,0.0434428015388923
JMID,0.20354183478027196
JMSB,-0.007196721219898363
JOUT,-0.16862743642546538
JOYY,0.5597408716801964
JPY,0.24759417685937068
JRSH,0.18977972791762363
JSMD,0.13192729173591766
JSML,0.07864934879023044
JTEK,0.32499620414927416
JVA,0.7470816683846102
JWEL,0.45461004738188915
JYNT,-0.20771930092259458
KALA,0.08628000592168338
KALU,0.12463342176801516
KALV,-0.03515192269441982
KARO,0.420410871028155
KBAB,-0.2602080495857318
KBWB,0.30359994222760717
KBWP,0.10794420052274768
KBWR,0.053087062801950684
KBWY,-0.14387349568118243
KE,-0.20034096500462284
KEQU,0.09207116085309296
KFFB,-0.044117673870600706
KFRC,-0.290028829507129
KGEI,0.7920352865112548
KHC,-0.11175162426855847
KIDS,-0.29252980277081597
KINS,1.2592592164913385
KIRK,-0.0670391102378272
KLAC,0.20114422842283405
KLIC,-0.22060878507255366
KLTR,0.4539231320132891
KMDA,0.342331239335069
KMLI,-0.03473176158807553
KMTS,-0.24175827150898
KNSA,0.037872983712088706
KOID,0.08889767078137013
KOPN,0.9118627269943598
KPDD,-0.14126421752037327
KRKR,-0.1561264764400506
KRMD,0.4617021626290732
KRNT,0.36450891369198946
KRNY,-0.05078661664537635
KRON,-0.284552860499547
KROP,0.10266190039872662
KRT,0.015206041473037212
KRUS,0.6065411804437286
KRYS,-0.2518153786937067
KTCC,-0.2205128493550411
KVHI,0.14161283961444077
KYMR,0.04525669836023959
LAMR,0.09184690654208989
LARK,0.3908440119974038
LASE,0.7005813393385243
LASR,0.58346971838279
LAUR,0.5200267792774841
LAWR,-0.20738637017871234
LAYS,1.3704472505037346
LBRDA,0.10587393207059036
LBRDK,0.09545876344579028
LCID,-0.1893063480255221
LCNB,0.12142495786510807
LDEM,0.2513155992859942
LDWY,0.15296804995163044
LE,-0.27452085391160763
LECO,0.10617541780772645
LEDS,0.18954254018638722
LEGH,-0.17570025332559663
LEGN,-0.2632139033601474
LENZ,0.31257785964922835
LFCR,0.1504702227158342
LFMD,0.5875371175999328
LFMDP,0.20185147692418312
LFST,-0.24683547851124374
LFUS,-0.0747072170954791
LFVN,0.6146907963612972
LGND,0.23650575835129312
LGO,-0.27990195620110375
LI,0.5150595500120828
LIEN,-0.01756139490919614
LIF,1.3526867755477205
LINC,0.5879858600086942
LIND,0.3459796524996528
LINK,0.6738608852201524
LIQT,0.009555604722764757
LITE,1.0501930214751993
LITP,0.032274997721672465
LIVN,-0.16494549338282447
LKFN,0.02461134689510495
LKQ,-0.19227676495225676
LLYVA,1.2121293715380579
LLYVK,1.1884822095637926
LMAT,-0.04631025406113224
LMB,1.257742307741898
LMNR,-0.29741341986641945
LNKB,0.07916883948783611
LNT,0.1827374755067446
LNW,-0.056671476602679974
LOAN,0.09237891942512431
LOCO,-0.10580644377834762
LOGI,0.09310188835140021
LOKV,0.032225547330288234
LOKVU,0.057884221278319464
LOOP,-0.11413045344427053
LOPE,0.07821384425833304
LPCN,-0.2947869800044666
LPLA,0.7846733160982796
LPSN,-0.28321677359795905
LPTH,1.2116788035355213
LQDA,0.7062876874892137
LQDT,0.08807591764664531
LRCX,0.11229905357297006
LRE,-0.08333331385469088
LRFC,-0.08518224996140787
LSAK,-0.0876826888598694
LSCC,-0.015101856444388361
LSE,0.27816093440792333
LSTA,-0.22318449036004825
LSTR,-0.24604681267585807
LTRN,-0.16702824230898405
LTRX,-0.13518044230332005
LUCD,0.3338147131811481
LULU,-0.15700883434585372
LVTX,-0.2885572366503684
LWAY,1.1808959766229674
LWLG,-0.24480937945658324
LYFT,0.17396689883249775
LYTS,0.1686594197027297
LZ,0.37481258941590234
MAGS,0.319404144141192
MAMA,0.20310393325669618
MAMK,-0.29466125889401434
MANH,-0.13275235961439968
MAPS,-0.1473451088903018
MAR,0.1697782017401847
MARA,-0.1618582518241061
MARPS,0.3256127559412647
MASI,0.5141548601270564
MASS,0.35174961042929836
MAT,-0.09133368900221023
MATH,1.4869272367438326
MATW,-0.10013742860611195
MAXI,0.6288027232207705
MAYS,-0.1232402475635416
MAZE,0.049843325358941794
MBAV,0.06356358793096964
MBAVU,0.14427858524837617
MBCN,0.184153519419087
MBLY,-0.27327253613849034
MBUU,-0.08296605621619611
MBWM,0.010649846778511215
MCBS,-0.02909512400929415
MCDS,0.00020523789734325888
MCFT,-0.0399149414411537
MCHI,0.4698462871305086
MCHP,-0.177630699666872
MCHPP,0.26172867527579435
MCHS,0.2926584867841057
MCHX,0.2547770463659581
MCRI,0.3621166775860005
MDAI,0.6117646662834205
MDB,-0.02484990710709163
MDGL,0.0793258158333224
MDLZ,0.06508505293506804
MDRR,-0.08215926941412863
MDWD,0.03724776596980192
MDXG,-0.12007873695471762
MDXH,-0.04150948285122699
MEDP,0.1663551000559806
MEDX,-0.07484344604907336
MEIP,0.7442898411333011
MELI,0.4528062431578251
MEMS,0.056049144703167096
MEOH,-0.2810376126958881
MESA,-0.25961537579812916
MESO,1.346097259892826
META,0.5384140947669994
METC,0.6603281432921325
METCB,0.31981104434917457
METU,0.8795637247742927
MFIC,0.015752084211432697
MFIN,0.3115073991052158
MGEE,0.017149723393021413
MGIC,0.9746475575787714
MGIH,0.10596024346484408
MGNI,0.6341631465026435
MGRC,0.1675094715439779
MGTX,0.6829267488971688
MGYR,0.3859563338578093
MIDD,0.1286619825733664
MIMI,1.1350363341781433
MIND,1.0760870410273808
MIRA,-0.2598252922761958
MIRM,0.23292750578214677
MIST,0.05743245746725369
MITK,-0.28925621788827854
MKSI,-0.16186132350969462
MKTW,0.0826809243246176
MKTX,-0.05332985778635319
MLAB,-0.2844388930106414
MLCO,0.5326460160133711
MLTX,0.27904010084315156
MLYS,0.08651595193124625
MMLP,-0.27383681014850386
MMSI,-0.011443201010315719
MMYT,0.0975609756097561
MNDO,-0.15688811916476483
MNDY,0.23997435818063767
MNMD,0.06208786337347918
MNOV,0.13076929425347014
MNSB,0.19976250776645635
MNSBP,0.20982526643892527
MNST,0.1769065655128305
MNTL,-0.12039243283899718
MNY,0.2682926474689796
MOBX,-0.1879536569498972
MOFG,0.026932086594551475
MOMO,0.3240341570375801
MORN,-0.12480016407107229
MPAA,0.9899833942846408
MPB,-0.016874592604740644
MPWR,-0.10058965549434466
MQ,0.10056387784758941
MQQQ,0.39127899146003187
MRAM,0.05737703444335553
MRBK,0.32584094009597453
MRCC,-0.06428601715987979
MRCY,0.4991447379581497
MRNO,-0.08101854841282219
MRTN,-0.28716414834334303
MRUS,0.20659061998880662
MRVL,0.17663011574504678
MRX,0.7589583805403043
MSBI,-0.1792736422272553
MSDD,-0.1403110411717041
MSEX,-0.19228029242291453
MSFL,0.2595693879061168
MSFU,0.23861654415074285
MSGM,0.8928571254796958
MSII,0.08037340211528152
MSS,-0.1600000240605898
MSTP,0.01647247318063918
MSTR,1.4078701425750597
MTCH,0.0530255723734203
MTEK,1.054746789290268
MTEX,0.05277406635573098
MTLS,-0.0694200310991683
MTRX,0.5374850646109604
MTSI,0.4130500048785509
MTSR,0.5222641567014298
MU,0.03299570997491598
MUD,-0.21659103646971464
MULL,-0.2537234992746761
MURA,-0.27810651638866685
MUU,-0.2668650929519996
MVBF,0.015093429784953915
MVIS,0.14150953157044527
MVLL,-0.10200249331930632
MXL,0.1859113566331821
MYFW,0.3206458718002137
MYRG,0.3669686666349085
MZTI,-0.011397049163482248
NAMS,0.39304351806640625
NAMSW,0.95312497089617
NATH,0.34926745170788964
NATL,-0.13911418592567149
NATO,0.4209315128809692
NATR,-0.1326228450008718
NAVI,-0.08765593327697474
NB,0.6416666677704564
NBBK,-0.01867890233786013
NBIX,-0.07882958312042813
NBN,0.3516865773399917
NBTB,-0.12253456710271168
NBTX,0.3168411126792113
NCI,-0.222846446295279
NCIQ,0.23676724146049744
NCMI,-0.11319999284649258
NCNO,-0.07952824871595697
NCRA,0.6399999856948853
NCSM,0.744252933726978
NCTY,0.31067957826167525
NDAQ,0.41868725078072117
NDSN,-0.09157497690860224
NECB,0.012054481826065487
NEOV,0.7526502374076234
NEPH,0.6672272754316487
NERD,0.5775941436459672
NESR,-0.2953846271221454
NEUP,0.08345712834925546
NEWT,-0.09868791232389325
NEXN,0.650375973545505
NEXT,0.45671834004478573
NFBK,-0.08149310586746208
NFLX,0.8722564675836413
NFXL,1.28876337214667
NHPAP,0.2616658735848917
NHPBP,0.2912998486604578
NHTC,-0.2549525103009338
NICE,-0.0469097517079845
NIKL,0.0592816900150169
NIU,0.8539603568913711
NIXT,0.08210111562441949
NIXX,-0.18686194976311268
NKSH,-0.009724609101991433
NMFC,-0.04439553701811897
NMIH,-0.04760091467512802
NMRK,0.07606647132357101
NMTC,0.1400000254313151
NN,0.9017412978107837
NODK,-0.167192461099415
NOTV,0.08974356309588596
NOWL,0.0488772989802568
NPCE,0.1503268079779281
NRIM,0.27995507143875387
NRXP,0.2584746443345227
NSPR,-0.27710839047420094
NTAP,-0.12918659571998412
NTCT,0.0842000401497349
NTES,0.48852539982601856
NTGR,0.621859269540589
NTNX,0.4881023928549444
NTRA,0.3548231751560379
NTRB,0.0990437004959823
NTRP,0.2446768834040715
NTRS,0.5069465762057368
NTWK,0.48109959300884647
NUVL,0.044994911969306536
NVCT,0.14471664080573649
NVDA,0.5730384092031955
NVDG,0.2850449963171223
NVDL,0.5641072272891592
NVDU,0.6063615629695471
NVEC,-0.2143869822139719
NVEE,-0.11113292651724088
NVMI,0.3304696900354912
NVNO,-0.07272729006680576
NVX,-0.22493228977070595
NVYY,0.260110481507587
NWBI,-0.0444613142591364
NWE,0.03429536825671198
NWFL,-0.06758258527364626
NWL,-0.2754090138412524
NWPX,0.15172976937447485
NXGL,-0.2446487986693851
NXL,-0.05042021773425426
NXPI,-0.09509289479291996
NXST,0.08888353687118793
NXT,0.3856654779100309
NYAX,1.080734045771819
NYMT,0.1835887504133466
NYXH,-0.11453200017805053
OAKUR,-0.03765685654820015
OBT,-0.09747716083519616
OCC,0.8426966051338395
OCCI,0.019318577020075903
OCFC,0.008022411079101618
OCGN,-0.2837838316764853
OCS,0.5670516057819628
OCSL,-0.11786462550021291
OCUL,0.4761322285185738
ODD,0.71460624992334
ODDS,0.5049132444424389
ODFL,-0.171660308883091
OFIX,-0.2886662826092266
OFS,0.1448401796096759
OGI,-0.08695651208134308
OKTA,0.038628878913019804
OKYO,1.1920000076293946
OLLI,0.40636693232946586
OLPX,-0.26262625046329063
OMAB,0.6171994699816421
OMCC,-0.04866561198569518
OMCL,0.008465600278264334
OMDA,-0.189130451368249
OMER,-0.20446094446726212
OMSE,-0.06284954829363415
ON,-0.24785995328006954
ONB,0.10977578661877839
ONC,0.8510936002587945
ONCY,0.03809531702746968
ONDS,1.0198019615003564
ONFO,0.4415437075591749
OOQB,0.14235053457501806
OOSB,0.17244282210417952
OPBK,0.14461933863138327
OPCH,-0.037240921301298524
OPHC,0.029127604509748974
OPINL,-0.2515011166249651
OPK,-0.04195800348274537
OPOF,1.3244679441221126
OPPJ,0.11696521313047778
OPRA,0.4853403196668466
OPRT,0.9696484780973315
OPRX,0.21994660442674746
OPTX,0.3187499147839857
OPTZ,0.20086157167257798
OPXS,0.5474250316619873
ORGN,-0.18730686878386396
ORGO,0.6454248175045989
ORIC,0.023360307835441227
ORKA,-0.29199753160945124
ORLY,0.3055026802565538
ORMP,-0.12781743116089223
ORRF,0.02967932502710261
OS,-0.1080790013519917
OSBC,0.0632504259519588
OSIS,0.5115201964998364
OSPN,0.06478054847059697
OSS,1.4241070559020252
OSUR,-0.21774196738170265
OSW,0.3592359852946384
OTEX,0.012788501239497862
OTGL,0.00577265137858762
OTLY,-0.2449238871105257
OTRKP,0.2857143769458877
OTTR,-0.1732264762816502
OVBC,0.4795036979904107
OVLY,0.030433680572374774
OXLC,-0.17115533744851125
OYSER,-0.02777783296726149
OZEM,-0.0027014975499993965
OZK,0.14713096393092304
OZKAP,0.05497967277089389
PAA,0.08528649713042179
PACB,-0.1856585289945493
PAGP,0.0897143435482496
PAHC,0.6023578426307821
PALD,-0.1730988219563147
PALU,0.2498352764822995
PANL,-0.2403612082037732
PANW,0.2691734555628392
PARA,0.20837075535925978
PATK,0.2018086978442475
PAVS,-0.23215682332949214
PAX,0.1042280233224996
PAYO,0.24633695618949475
PAYS,0.5272373752024818
PAYX,0.19594929678046458
PBBK,0.1886305014626703
PBFS,0.109502264005527
PBHC,-0.026466652627528606
PBPB,0.6903765350897612
PBYI,-0.06925207957474577
PCAPU,0.0018692016934760565
PCAR,0.06487625239455706
PCB,0.13067237528381254
PCH,-0.021704246261832264
PCRX,0.09200877155509989
PCT,0.9435696380630699
PCTY,0.2709276913165724
PCYO,-0.06259023404013743
PDBC,0.04176995030736435
PDD,-0.084019075938519
PDDL,0.25518163043743963
PDLB,0.4481707092506795
PEBK,-0.04386993332068146
PEBO,-0.0709243350751915
PECO,0.031196960883755825
PEGA,0.8288943020509648
PENG,0.09187661724849637
PENN,-0.03363923172933616
PEP,-0.15262392677627679
PERI,0.31952661185917175
PESI,-0.035266442099787514
PETS,-0.10997498035430908
PETZ,-0.24427476887046737
PEY,0.03171091933664215
PFBC,0.1353850095179563
PFG,0.019572909483709173
PFI,0.08536425691213308
PFIS,0.07938785172139329
PFX,0.0689971498168678
PGC,-0.05182128721864882
PGEN,-0.03086416800562491
PGJ,0.37409933757660546
PGNY,-0.20640936170335827
PGY,1.1772375878343144
PHAR,0.47609972664366706
PHIO,-0.27501432731701014
PHLT,0.06552707113914563
PHVS,0.19137931015583148
PI,-0.23416095838480794
PIE,0.07781422990148103
PINC,0.04986002862111282
PKBK,0.17922490223766266
PLAB,-0.15972227793732058
PLAY,-0.11898906349178225
PLBC,0.020873335334955282
PLBY,1.2222221752524478
PLL,-0.22849927376214824
PLMKU,0.03187247968526468
PLMR,0.47741352772404505
PLPC,0.08638319031332932
PLSE,-0.002643751589588499
PLTG,0.7080300591445816
PLUG,-0.2708333623078123
PLUR,-0.05671302131984545
PLUS,-0.25913863253955616
PLUT,-0.2630000114440918
PLXS,-0.014956076193482213
PMTS,-0.2948328696262499
PMVP,-0.11077841169678723
PN,0.022332424581936298
PNFP,-0.043228705139788146
PNRG,0.5193043584408967
PNTG,-0.24497735657059957
POCI,-0.23513381289885832
PODC,0.18553456030929036
PODD,0.523327938442404
POET,1.0136986167150361
POOL,-0.11485907409063162
POWI,-0.26806063647595396
POWL,0.771747771397905
POWWP,-0.011492885581294951
PPBI,-0.1043676272923709
PPC,0.3027555412467859
PPH,-0.028376361554823846
PPSI,-0.06777848896240361
PPTA,1.4682171390804657
PRAX,0.013259590557156848
PRCT,-0.1211911199377369
PRDO,0.14532512406687467
PRE,0.39003434947984195
PRFZ,0.035517841849683304
PRGS,-0.13787226638506256
PRME,-0.25224419506423046
PRN,0.1785756020998593
PROV,0.16407210457994417
PRPL,-0.2836879330689705
PRQR,0.24376728576026171
PRTC,-0.17151965623131415
PRTG,0.4282233616559271
PRTH,0.35578747756852136
PRVA,-0.030235976720969525
PSC,0.03980584538619541
PSCC,-0.04497519430030421
PSCD,-0.026757099585476684
PSCE,-0.2277388752898061
PSCF,0.0412071799816166
PSCH,-0.15513916051635432
PSCI,0.0842991397532424
PSCM,-0.06878821474937638
PSCT,-0.03424212404219198
PSEC,-0.29697036040047187
PSHG,-0.17452825732653585
PSMT,0.23765519705192892
PSNL,1.0848584452221235
PSNY,0.4561171091809703
PSNYW,0.1789473707797643
PSWD,0.24234908263555158
PT,-0.11733328125968576
PTC,0.14908022789167483
PTCT,0.37054117673555526
PTEC,0.23676178540777065
PTF,0.1925896912403855
PTGX,0.46070591653529175
PTH,-0.15222218831380208
PTLO,0.02713572491853273
PTMN,-0.26739132959116385
PTON,0.7301369567730798
PVLA,1.4415900451102523
PWER,0.07711890322302642
PWOD,0.33401343085167284
PWP,0.10485334914489776
PWRD,0.39392927310458653
PXI,-0.07387766494890666
PXLW,0.03812921216285059
PYPD,0.05880651054024947
PYPG,0.6725353219601166
PYPL,0.33186294246751635
PZZA,0.0718580946458615
QABA,0.04279214298217387
QBIG,0.1201609855008203
QCLN,0.0158612010563688
QCMD,-0.03016722916434868
QCML,0.2385040726163082
QCMU,0.058945812719206646
QCOM,-0.07705176779525327
QCRH,-0.01817015716816737
QFIN,0.8468344886542382
QLYS,-0.04776968825778071
QMCO,0.047561018584670524
QNCX,1.42587599952252
QOWZ,0.18862147587762468
QQDN,-0.17144967433215208
QQJG,0.16793965701624028
QQQG,0.12179827236532134
QQQP,0.2640515041363719
QQQS,0.04047422845129949
QQUP,0.2073628528929315
QSI,0.697169926328655
QSML,0.0039252009130815715
QTEC,0.16907100730757732
QURE,0.9141575796246286
RAND,0.3788118139465155
RAPP,-0.26570800737856964
RAVE,0.5454545976122316
RAYS,-0.03450843022221404
RBB,-0.14810162071840782
RBBN,0.1681957050533219
RBCAA,0.1365254196367474
RBKB,0.5087718515502785
RCMT,0.2918781612850069
RCON,0.8301886948060064
RDCM,0.44444451936835544
RDFN,0.3730061477476786
RDI,-0.06944445824181537
RDNT,-0.049532563511548576
RDTL,0.090105417202874
RDTY,0.07184913036034524
RDVT,0.7513494577690318
RDWR,0.532179571357173
RDZN,-0.20382168265045522
REAL,0.6059322045313539
REAX,-0.2890625646751762
RECT,0.40158434300427454
REFI,-0.0412387114290586
REFR,-0.08333331781129008
RELL,-0.07380406947692075
RELY,0.2766813369236586
RETO,0.643356636944094
REYN,-0.18588527935793128
RFIL,1.0484261025964188
RGCO,-0.0150545961547156
RGEN,-0.12326088504514833
RGLD,0.13422643770845022
RHLD,0.1721928227994968
RIBBU,0.09790204993289982
RICK,-0.224668142581574
RIGL,0.9170594543598513
RILYG,0.07809875556821226
RILYK,0.22036822117557517
RILYN,0.15985637959439686
RILYT,-0.22233699657762823
RILYZ,-0.10710618949554816
RING,0.5079655347884142
RIOT,0.36407337532430983
RIVN,-0.15653371080895692
RKDA,0.6403903262915727
RMBI,0.20270519796062111
RMBS,0.144635441221687
RMCF,-0.07253885466305679
RMCO,0.30219060874762643
RMNI,0.5591054108675603
RMR,-0.276157534422152
RNA,-0.21580875278707876
RNAC,-0.19266591157274326
RNEM,0.0785835340493047
RNRG,0.009357580276996031
RNW,0.34275620309556626
RNXT,-0.019687507741619075
ROAD,0.6606011429961135
ROBT,0.20790270702182456
ROCK,-0.1858011825419529
ROIV,0.06601122692518979
ROKU,0.6018913385131178
ROOT,0.7779601505764482
ROST,-0.007113738397088632
RPRX,0.33191147392369696
RR,0.25632908885399963
RRBI,0.11624652317520834
RRR,-0.01772946095981864
RSSS,-0.02120139377988657
RSVR,-0.04648394843429758
RSVRW,0.26041673457560593
RTAC,0.050176114940593056
RTACU,0.1250544155327154
RTACW,-0.125000074505803
RTXG,0.23043099777677173
RUM,0.44505495903916337
RUSHA,0.10181475026802868
RUSHB,0.19458425585585287
RVMD,-0.17878918579802772
RVSB,0.21880936977126067
RWAY,0.06909223281255437
RXRX,-0.23260071191383813
RYAAY,0.5920409858851383
RYTM,0.7522567878168247
RZLT,0.39692981699387003
SABR,-0.10734459890316676
SABS,-0.057761764235525884
SAFT,-0.14675262946374962
SAGE,-0.1873265951525645
SAIA,-0.1491416777864882
SAIL,-0.07568185979669745
SAMG,0.036696871683577555
SANA,-0.184552879883171
SANG,0.016333878768095146
SANM,0.31283357609450924
SATS,0.5117167858249497
SBAC,0.07008910083395366
SBCF,0.06674532455751252
SBFG,0.253620983936257
SBGI,0.008264084779467577
SBLK,-0.12051405745168722
SBRA,0.17035586338963907
SBSI,-0.07845053245867827
SBUX,0.27652310664957036
SCDS,0.01485589989101731
SCHL,-0.13407819286917036
SCKT,0.03043475421480001
SCPH,0.1006036259773603
SCSC,-0.18360231928127727
SDGR,0.008089901356214887
SDVY,0.022516536042205517
SEDG,-0.00018646627624712038
SEER,0.12373731474695962
SEIC,0.3403306067304878
SEIS,0.030154456591524118
SELF,0.068934830987674
SELX,-0.14062496216501957
SENEA,0.7132499694824219
SENEB,0.7264999389648438
SETM,0.2184552658826563
SEVN,-0.10409527153539483
SFBC,0.13901069670955496
SFD,0.23725050651609403
SFIX,0.10559011116723024
SFLO,0.01378524125271249
SFM,0.8951097980310287
SFNC,-0.040603254871371286
SFST,0.29586817923102937
SFWL,-0.2403100402687144
SGA,-0.05960887601060664
SGRY,-0.2819029342881316
SHBI,0.1390344288291503
SHC,-0.09287814639881162
SHEN,-0.25795051564688665
SHIP,-0.17806081572307855
SHLS,-0.11094225342518367
SHYF,-0.21693660349045296
SIBN,0.15135492032596373
SIEB,1.2674418781949994
SIFY,1.1553029663334013
SIGA,-0.21679779953463874
SIGI,-0.1141870386519401
SILC,0.1599631807332808
SIMO,0.14306485985422304
SION,-0.20199996948242188
SITM,0.3610078548160754
SJ,-0.1279839090173639
SKWD,0.32971019357417
SKYT,0.3978494003420281
SKYU,0.4998610337832451
SKYW,0.4816886768491532
SKYX,-0.11065572729292712
SKYY,0.3411589108210803
SLAB,0.14488393444476796
SLDB,-0.25894737243652344
SLDE,-0.041481489016685955
SLDP,1.1534392605643242
SLM,0.48363171511898567
SLND,0.08838381344974582
SLNG,0.2188235549502068
SLNO,0.834116659648743
SLS,0.45057377774816004
SMBC,0.12154103468645516
SMBK,0.2777273976947999
SMCF,0.03577841617700894
SMCI,-0.1535393585789052
SMCL,0.12300843898258963
SMH,0.22560937930573766
SMHX,0.3586811583756617
SMID,0.16367529628871857
SMLR,0.18693001294678047
SMPL,-0.06233695045660785
SMTC,0.7178514877470175
SMTI,-0.1889967710253863
SNAL,0.5060241266680594
SNBR,-0.1753246230487164
SNCR,-0.19556837288922613
SNCY,-0.03697749627518871
SND,0.024844818675888194
SNDK,0.1580555174085829
SNES,0.08092486929930388
SNEX,0.729255988160646
SNFCA,0.0976134756512547
SNPS,0.09246237250528618
SNRE,0.38216288625044315
SNSR,0.09196818302837945
SNTG,-0.25862068178033465
SNTI,-0.2175732541052136
SNY,-0.011120735436456612
SOCL,0.3255058465722475
SOHOB,-0.02684357693648884
SOHON,-0.007621834230353739
SOHOO,-0.04989642569758591
SOHU,0.007313806978473783
SOLT,0.5354052846345784
SOLZ,0.3924924666927588
SOND,-0.2819671831282191
SONO,-0.17331402102495716
SOPA,-0.1620945877372305
SOPH,-0.2608695291616508
SOTK,-0.11668418729536392
SOUN,1.3577405780523037
SOXQ,0.1337082443501764
SOXX,0.08241755326383392
SPAI,-0.10758780811134627
SPAM,0.2211518288959388
SPC,0.06288416191457627
SPCB,1.4578948078393286
SPCX,0.09440050921586032
SPCY,1.093443465157973
SPFI,0.21038581469145218
SPKLU,0.03550862599328108
SPNS,-0.2352616731481582
SPOK,0.24335211218819094
SPPL,0.028177488626161522
SPRC,-0.23309367094947286
SPRX,0.5172391018057334
SPRY,0.6870437688651964
SPTN,0.33611574628213686
SPWH,0.3187023185570834
SPWR,0.22142861947721446
SPYQ,0.18102143264933016
SQFTP,0.07705660103278655
SQLV,-0.015394617923511187
SRBK,0.4958079192557888
SRCE,0.0009108328219453887
SRDX,-0.1002415790560965
SRTS,-0.19636082496663043
SRZN,0.07059903489920498
SSB,0.004509813035912696
SSBI,0.2418859116829909
SSBK,0.15465047311754382
SSNC,0.1713317791290338
SSP,-0.1103723305600053
SSRM,1.2270219933248059
SSSS,1.1582327958354963
SSTI,-0.1812668804850732
SSYS,0.2938083255095278
STBA,-0.12659819831976935
STEC,1.4117263494554184
STEP,0.2589369710024056
STGW,-0.19253731322038886
STIM,1.3815790274466844
STKL,0.23750003438729633
STLD,0.010748041916366042
STNE,-0.0152870936643311
STOK,-0.12702703312246177
STRL,1.3228681194655938
STRRP,-0.04957189698255403
STRZ,0.3709821253330729
STX,0.49915725286738094
STXK,0.03360291524055476
SUNS,0.00314689633207155
SUPN,0.08777382673742375
SURG,-0.03898305345013096
SVCCU,0.03196800074998242
SWAG,0.2014925180604293
SWIM,0.9727010728424934
SWIN,0.31271471497305503
SWKH,0.4828581081839929
SYBT,0.29357352487629446
SYBX,-0.03704142868308021
SYM,0.4731967472613783
SYNA,-0.22760124669036783
SYPR,0.09189186751015292
SZZLU,0.050919061919852106
TACT,-0.09026130902558724
TAIT,-0.17664391310267716
TALK,0.2875000238418579
TARA,0.46969699784556296
TARK,1.1241705838903981
TARS,0.7168105461876664
TASK,0.01850743080253032
TATT,1.2938658200687352
TAYD,-0.060506241976374046
TBBK,0.25950876401767126
TBCH,-0.0289855418453183
TBLA,-0.03623188355719686
